id_cliente,endereco_cliente,regiao,latitude,longitude,tipo_servico_demandado,frequencia_demanda,valor_estimado_servico,veiculo,ano_veiculo
9121,"Av. Brigadeiro Faria Lima, 1505 - Zona Norte, São Paulo - SP",Zona Norte,-23.500573198346807,-46.69040399479481,Suspensão,Mensal,319.49,Hyundai HB20,2016
9122,"Rua Vergueiro, 1227 - Zona Norte, São Paulo - SP",Zona Norte,-23.463187924532416,-46.64122386880982,Suspensão,Anual,564.47,Fiat Argo,2013
9123,"Av. Santo Amaro, 1725 - Zona Norte, São Paulo - SP",Zona Norte,-23.452278613938375,-46.658782621995535,Pintura,Semestral,381.68,Nissan Kicks,2011
9124,"Av. Ibirapuera, 816 - Zona Norte, São Paulo - SP",Zona Norte,-23.487870428180912,-46.659523427838735,Ar Condicionado,Trimestral,446.55,Fiat Argo,2015
9125,"Rua Augusta, 1295 - Zona Norte, São Paulo - SP",Zona Norte,-23.51193281689536,-46.62468793103779,Balanceamento,Semestral,593.99,Hyundai HB20,2022
9126,"Av. Paulista, 871 - Zona Norte, São Paulo - SP",Zona Norte,-23.505116097323743,-46.63364905894203,Freios,Anual,562.63,Mercedes-Benz C180,2015
9127,"Av. Sumaré, 295 - Zona Norte, São Paulo - SP",Zona Norte,-23.51717794826279,-46.67006208371582,Ar Condicionado,Anual,474.25,Fiat Argo,2010
9128,"Rua Pamplona, 1459 - Zona Norte, São Paulo - SP",Zona Norte,-23.503275264345632,-46.621160984954805,Pintura,Anual,526.22,Audi A3,2012
9129,"Av. Sumaré, 946 - Zona Norte, São Paulo - SP",Zona Norte,-23.446999082383982,-46.640604760698324,Freios,Trimestral,426.68,Hyundai HB20,2012
9130,"Av. Ibirapuera, 128 - Zona Norte, São Paulo - SP",Zona Norte,-23.50436362688616,-46.68021394141389,Freios,Trimestral,335.78,Renault Kwid,2016
9131,"Rua Teodoro Sampaio, 1503 - Zona Norte, São Paulo - SP",Zona Norte,-23.497277985244196,-46.64524734062653,Freios,Mensal,460.99,Hyundai HB20,2016
9132,"Rua da Consolação, 913 - Zona Norte, São Paulo - SP",Zona Norte,-23.48210275152275,-46.653539168712655,Freios,Anual,478.4,Fiat Argo,2022
9133,"Rua Vergueiro, 1889 - Zona Norte, São Paulo - SP",Zona Norte,-23.499119108364468,-46.65192938633635,Elétrica,Anual,415.12,Fiat Argo,2022
9134,"Av. Sumaré, 1673 - Zona Norte, São Paulo - SP",Zona Norte,-23.494445883527888,-46.66933524200626,Alinhamento,Anual,421.58,Fiat Argo,2012
9135,"Av. Sumaré, 1654 - Zona Norte, São Paulo - SP",Zona Norte,-23.45966923796609,-46.62244449477775,Freios,Semestral,463.39,Hyundai HB20,2025
9136,"Av. Ibirapuera, 748 - Zona Norte, São Paulo - SP",Zona Norte,-23.49068899105031,-46.64828997956258,Elétrica,Mensal,375.04,Jeep Renegade,2020
9137,"Av. Ibirapuera, 1638 - Zona Norte, São Paulo - SP",Zona Norte,-23.509259027969364,-46.627626024435074,Ar Condicionado,Trimestral,338.58,Toyota Corolla,2023
9138,"Rua Augusta, 1251 - Zona Norte, São Paulo - SP",Zona Norte,-23.533800516910123,-46.68771522653427,Alinhamento,Trimestral,403.92,Renault Kwid,2013
9139,"Rua Vergueiro, 211 - Zona Norte, São Paulo - SP",Zona Norte,-23.523659743851905,-46.67760647381932,Motor,Trimestral,482.11,Jeep Renegade,2019
9140,"Av. Ibirapuera, 686 - Zona Norte, São Paulo - SP",Zona Norte,-23.472524502742523,-46.65498787117425,Suspensão,Trimestral,372.4,Volkswagen Golf,2020
9141,"Rua Teodoro Sampaio, 356 - Zona Norte, São Paulo - SP",Zona Norte,-23.518100203827903,-46.654573922632395,Pintura,Trimestral,324.22,Honda Civic,2016
9142,"Rua Augusta, 800 - Zona Norte, São Paulo - SP",Zona Norte,-23.50547666535497,-46.686229340826074,Freios,Mensal,540.68,Jeep Renegade,2011
9143,"Rua Oscar Freire, 286 - Zona Norte, São Paulo - SP",Zona Norte,-23.53879215989036,-46.68396860589016,Suspensão,Semestral,300.44,Volkswagen Golf,2016
9144,"Av. Paulista, 1049 - Zona Norte, São Paulo - SP",Zona Norte,-23.463742552610302,-46.66281904958344,Pintura,Semestral,407.99,Volvo XC40,2024
9145,"Av. Paulista, 805 - Zona Norte, São Paulo - SP",Zona Norte,-23.468814453803578,-46.67116511014353,Motor,Mensal,479.48,Renault Kwid,2013
9146,"Av. Santo Amaro, 1256 - Zona Norte, São Paulo - SP",Zona Norte,-23.486819086075005,-46.65185481251813,Freios,Trimestral,422.7,Renault Kwid,2013
9147,"Av. Ibirapuera, 1046 - Zona Norte, São Paulo - SP",Zona Norte,-23.496901493494423,-46.63316548812373,Troca de Óleo,Semestral,561.93,Fiat Argo,2015
9148,"Rua Pamplona, 428 - Zona Norte, São Paulo - SP",Zona Norte,-23.479249339850043,-46.628134574912686,Elétrica,Trimestral,426.53,Hyundai HB20,2017
9149,"Av. Brigadeiro Faria Lima, 1552 - Zona Norte, São Paulo - SP",Zona Norte,-23.49470446840246,-46.681148107458455,Alinhamento,Trimestral,419.9,Audi A3,2015
9150,"Rua da Consolação, 863 - Zona Norte, São Paulo - SP",Zona Norte,-23.51639720362703,-46.633095494826904,Alinhamento,Trimestral,333.39,Ford Focus,2016
9151,"Rua Vergueiro, 1194 - Zona Norte, São Paulo - SP",Zona Norte,-23.499302435821654,-46.66670591235403,Suspensão,Trimestral,465.01,Ford Focus,2020
9152,"Rua Teodoro Sampaio, 1602 - Zona Norte, São Paulo - SP",Zona Norte,-23.522030129318146,-46.655344043771564,Alinhamento,Semestral,366.66,Land Rover Evoque,2025
9153,"Rua Augusta, 1598 - Zona Norte, São Paulo - SP",Zona Norte,-23.53562797116486,-46.646054920591055,Freios,Semestral,465.46,Audi A3,2022
9154,"Rua Augusta, 453 - Zona Norte, São Paulo - SP",Zona Norte,-23.465375481260967,-46.666885019406095,Alinhamento,Trimestral,574.18,Ford Focus,2011
9155,"Rua Pamplona, 868 - Zona Norte, São Paulo - SP",Zona Norte,-23.500573733529123,-46.67869390231615,Troca de Óleo,Trimestral,414.73,Chevrolet Onix,2015
9156,"Av. Brigadeiro Faria Lima, 1490 - Zona Norte, São Paulo - SP",Zona Norte,-23.488879663743703,-46.6470207715775,Freios,Mensal,382.41,Toyota Corolla,2020
9157,"Av. Ibirapuera, 1071 - Zona Norte, São Paulo - SP",Zona Norte,-23.477853164145763,-46.63504817980012,Motor,Semestral,328.37,Nissan Kicks,2010
9158,"Av. Rebouças, 286 - Zona Norte, São Paulo - SP",Zona Norte,-23.49716114993275,-46.632341428493625,Elétrica,Anual,412.57,Honda Civic,2012
9159,"Av. Rebouças, 511 - Zona Norte, São Paulo - SP",Zona Norte,-23.495299777551395,-46.62733097776044,Freios,Anual,445.2,Volkswagen Golf,2017
9160,"Rua Oscar Freire, 1198 - Zona Norte, São Paulo - SP",Zona Norte,-23.5222564227286,-46.670488315688374,Freios,Mensal,574.02,Chevrolet Onix,2023
9161,"Av. Ibirapuera, 334 - Zona Norte, São Paulo - SP",Zona Norte,-23.50402322708386,-46.65295064338558,Pintura,Trimestral,433.37,Land Rover Evoque,2014
9162,"Av. Brigadeiro Faria Lima, 1340 - Zona Norte, São Paulo - SP",Zona Norte,-23.48033704322484,-46.67369337810715,Pintura,Mensal,589.43,Renault Kwid,2012
9163,"Rua da Consolação, 1762 - Zona Norte, São Paulo - SP",Zona Norte,-23.485768065337457,-46.623347855471096,Pintura,Anual,513.63,Renault Kwid,2016
9164,"Av. Rebouças, 1986 - Zona Norte, São Paulo - SP",Zona Norte,-23.500108639721415,-46.66993561886828,Balanceamento,Anual,499.95,Audi A3,2010
9165,"Rua Oscar Freire, 1073 - Zona Norte, São Paulo - SP",Zona Norte,-23.507112443938265,-46.6625860204952,Motor,Anual,327.97,Honda Civic,2014
9166,"Rua Pamplona, 556 - Zona Norte, São Paulo - SP",Zona Norte,-23.505600038526108,-46.67012754282764,Pintura,Anual,375.02,Fiat Argo,2013
9167,"Av. Rebouças, 1576 - Zona Norte, São Paulo - SP",Zona Norte,-23.508189559876147,-46.662872335469224,Pintura,Semestral,424.15,Honda Civic,2020
9168,"Av. Santo Amaro, 1422 - Zona Norte, São Paulo - SP",Zona Norte,-23.497496512050684,-46.69662196845234,Suspensão,Anual,577.73,Toyota Corolla,2013
9169,"Rua Pamplona, 1544 - Zona Norte, São Paulo - SP",Zona Norte,-23.510610606626877,-46.67732123278413,Pintura,Semestral,430.46,Volkswagen Golf,2011
9170,"Av. Paulista, 766 - Zona Norte, São Paulo - SP",Zona Norte,-23.483038069613972,-46.66126987868209,Alinhamento,Anual,340.58,Volkswagen Golf,2019
9171,"Rua da Consolação, 1523 - Zona Norte, São Paulo - SP",Zona Norte,-23.52230410053082,-46.65925460872734,Elétrica,Mensal,317.39,Audi A3,2020
9172,"Rua Oscar Freire, 1726 - Zona Norte, São Paulo - SP",Zona Norte,-23.50134814776762,-46.63106126408203,Motor,Anual,445.19,Hyundai HB20,2016
9173,"Rua da Consolação, 341 - Zona Norte, São Paulo - SP",Zona Norte,-23.52034108100038,-46.64762829127218,Motor,Semestral,345.21,Fiat Argo,2015
9174,"Rua Vergueiro, 362 - Zona Norte, São Paulo - SP",Zona Norte,-23.48759758307715,-46.65665380325374,Suspensão,Semestral,397.66,Ford Focus,2019
9175,"Rua Pamplona, 1353 - Zona Norte, São Paulo - SP",Zona Norte,-23.489752683901116,-46.67693327073174,Motor,Mensal,445.28,Hyundai HB20,2013
9176,"Rua Teodoro Sampaio, 413 - Zona Norte, São Paulo - SP",Zona Norte,-23.494805719586463,-46.671515120892856,Suspensão,Mensal,342.78,Renault Kwid,2024
9177,"Rua Vergueiro, 1759 - Zona Norte, São Paulo - SP",Zona Norte,-23.49500644011264,-46.66626695759606,Freios,Semestral,527.68,Nissan Kicks,2021
9178,"Rua Augusta, 1954 - Zona Norte, São Paulo - SP",Zona Norte,-23.509305896531373,-46.66133124746786,Alinhamento,Mensal,525.27,Ford Focus,2024
9179,"Av. Paulista, 407 - Zona Norte, São Paulo - SP",Zona Norte,-23.53499751053295,-46.711074807210544,Ar Condicionado,Anual,557.41,Volkswagen Golf,2012
9180,"Rua Oscar Freire, 389 - Zona Norte, São Paulo - SP",Zona Norte,-23.505532177821827,-46.660583144840075,Troca de Óleo,Mensal,532.84,Volkswagen Golf,2011
9181,"Rua Pamplona, 779 - Zona Norte, São Paulo - SP",Zona Norte,-23.521946121348012,-46.61286592456127,Elétrica,Mensal,559.53,Jeep Renegade,2017
9182,"Av. Sumaré, 537 - Zona Norte, São Paulo - SP",Zona Norte,-23.492861603469095,-46.64372264412749,Motor,Semestral,401.35,Volkswagen Golf,2014
9183,"Av. Sumaré, 709 - Zona Norte, São Paulo - SP",Zona Norte,-23.461677468287558,-46.65139055618262,Elétrica,Mensal,536.41,Jeep Renegade,2011
9184,"Av. Brigadeiro Faria Lima, 353 - Zona Norte, São Paulo - SP",Zona Norte,-23.496408818676443,-46.632416353404416,Ar Condicionado,Anual,567.3,Fiat Argo,2011
9185,"Rua Augusta, 114 - Zona Norte, São Paulo - SP",Zona Norte,-23.479269022547797,-46.63464901938681,Elétrica,Trimestral,525.83,Chevrolet Onix,2023
9186,"Av. Brigadeiro Faria Lima, 624 - Zona Norte, São Paulo - SP",Zona Norte,-23.47698154937724,-46.68359999542414,Suspensão,Anual,469.15,Hyundai HB20,2023
9187,"Rua Vergueiro, 1536 - Zona Norte, São Paulo - SP",Zona Norte,-23.517399989669535,-46.6353776349354,Freios,Semestral,564.96,Jeep Renegade,2015
9188,"Rua da Consolação, 1181 - Zona Norte, São Paulo - SP",Zona Norte,-23.525470289406414,-46.64352494331641,Elétrica,Trimestral,338.74,Toyota Corolla,2023
9189,"Av. Brigadeiro Faria Lima, 342 - Zona Norte, São Paulo - SP",Zona Norte,-23.471124864617703,-46.67541256191631,Motor,Semestral,449.65,Fiat Argo,2012
9190,"Rua Pamplona, 1600 - Zona Norte, São Paulo - SP",Zona Norte,-23.519164976505596,-46.69052939802216,Suspensão,Semestral,490.84,Chevrolet Onix,2021
9191,"Av. Paulista, 890 - Zona Norte, São Paulo - SP",Zona Norte,-23.50969684720526,-46.67260911189741,Funilaria,Trimestral,528.54,Fiat Argo,2012
9192,"Rua Vergueiro, 1159 - Zona Norte, São Paulo - SP",Zona Norte,-23.505504632467375,-46.66616986732536,Elétrica,Anual,320.53,Chevrolet Onix,2011
9193,"Rua Vergueiro, 1485 - Zona Norte, São Paulo - SP",Zona Norte,-23.51334356352735,-46.64885220459187,Freios,Mensal,564.01,Toyota Corolla,2023
9194,"Rua Pamplona, 1429 - Zona Norte, São Paulo - SP",Zona Norte,-23.485808710258617,-46.70054827946374,Elétrica,Mensal,485.57,Ford Focus,2020
9195,"Av. Sumaré, 502 - Zona Norte, São Paulo - SP",Zona Norte,-23.473381053916665,-46.65891608210114,Elétrica,Anual,395.18,Honda Civic,2022
9196,"Rua Pamplona, 1905 - Zona Norte, São Paulo - SP",Zona Norte,-23.486264854351536,-46.637058861087425,Suspensão,Trimestral,514.62,Toyota Corolla,2015
9197,"Rua Teodoro Sampaio, 756 - Zona Norte, São Paulo - SP",Zona Norte,-23.48690649039851,-46.662501408676455,Troca de Óleo,Semestral,577.32,Ford Focus,2018
9198,"Av. Ibirapuera, 1716 - Zona Norte, São Paulo - SP",Zona Norte,-23.508475678956525,-46.64633655881048,Ar Condicionado,Mensal,323.65,Ford Focus,2016
9199,"Rua Augusta, 1148 - Zona Norte, São Paulo - SP",Zona Norte,-23.476966951769793,-46.609370848095956,Funilaria,Trimestral,350.58,Renault Kwid,2018
9200,"Av. Rebouças, 1975 - Zona Norte, São Paulo - SP",Zona Norte,-23.488023798801766,-46.63994881649309,Motor,Mensal,522.01,Fiat Argo,2012
9201,"Rua Vergueiro, 272 - Zona Norte, São Paulo - SP",Zona Norte,-23.474117334401033,-46.654801890693925,Alinhamento,Semestral,486.33,Audi A3,2010
9202,"Av. Paulista, 1677 - Zona Norte, São Paulo - SP",Zona Norte,-23.529265672766815,-46.63363922195991,Freios,Semestral,493.35,Land Rover Evoque,2013
9203,"Av. Brigadeiro Faria Lima, 1780 - Zona Norte, São Paulo - SP",Zona Norte,-23.488817453216143,-46.66147367597658,Ar Condicionado,Mensal,482.36,Fiat Argo,2011
9204,"Av. Rebouças, 1256 - Zona Norte, São Paulo - SP",Zona Norte,-23.504840501103754,-46.6628358752171,Alinhamento,Trimestral,369.85,Jeep Renegade,2015
9205,"Rua Teodoro Sampaio, 123 - Zona Norte, São Paulo - SP",Zona Norte,-23.47798900385248,-46.65550776567274,Balanceamento,Mensal,434.5,Hyundai HB20,2025
9206,"Rua Augusta, 1818 - Zona Norte, São Paulo - SP",Zona Norte,-23.52405491788393,-46.644714799861795,Balanceamento,Semestral,391.11,Toyota Corolla,2016
9207,"Av. Sumaré, 1483 - Zona Norte, São Paulo - SP",Zona Norte,-23.473586233010725,-46.61814456943568,Suspensão,Mensal,467.99,Honda Civic,2024
9208,"Rua Teodoro Sampaio, 1757 - Zona Norte, São Paulo - SP",Zona Norte,-23.522783548332548,-46.66577351836658,Ar Condicionado,Trimestral,364.51,Nissan Kicks,2019
9209,"Rua Vergueiro, 544 - Zona Norte, São Paulo - SP",Zona Norte,-23.452550560775382,-46.6858499449676,Balanceamento,Mensal,365.21,Ford Focus,2024
9210,"Rua Augusta, 314 - Zona Norte, São Paulo - SP",Zona Norte,-23.484091012999162,-46.66103625038096,Alinhamento,Mensal,353.88,Fiat Argo,2014
9211,"Av. Paulista, 618 - Zona Norte, São Paulo - SP",Zona Norte,-23.497095802469637,-46.66284212996805,Suspensão,Semestral,563.4,Chevrolet Onix,2010
9212,"Rua Teodoro Sampaio, 891 - Zona Norte, São Paulo - SP",Zona Norte,-23.527005270313722,-46.64264508435509,Motor,Semestral,368.62,Volkswagen Golf,2011
9213,"Rua Vergueiro, 1365 - Zona Norte, São Paulo - SP",Zona Norte,-23.499490164106064,-46.63707698981404,Ar Condicionado,Mensal,540.16,Fiat Argo,2010
9214,"Rua Pamplona, 1800 - Zona Norte, São Paulo - SP",Zona Norte,-23.499104456096454,-46.67625334813717,Balanceamento,Anual,420.94,Renault Kwid,2019
9215,"Av. Rebouças, 1724 - Zona Norte, São Paulo - SP",Zona Norte,-23.51189336328483,-46.67532396657332,Balanceamento,Mensal,336.53,Renault Kwid,2018
9216,"Av. Ibirapuera, 1031 - Zona Norte, São Paulo - SP",Zona Norte,-23.50811163542928,-46.61246014476826,Ar Condicionado,Anual,385.06,Chevrolet Onix,2020
9217,"Rua Vergueiro, 1311 - Zona Norte, São Paulo - SP",Zona Norte,-23.493584151955623,-46.66092112098058,Freios,Anual,516.49,Jeep Renegade,2017
9218,"Rua Vergueiro, 1250 - Zona Norte, São Paulo - SP",Zona Norte,-23.50423113094093,-46.646672995467355,Alinhamento,Trimestral,540.53,Hyundai HB20,2021
9219,"Rua Oscar Freire, 1161 - Zona Norte, São Paulo - SP",Zona Norte,-23.506874230098834,-46.643658269843954,Alinhamento,Trimestral,526.46,Jeep Renegade,2023
9220,"Av. Santo Amaro, 1485 - Zona Norte, São Paulo - SP",Zona Norte,-23.478716885522232,-46.648421307787565,Ar Condicionado,Trimestral,584.67,Jeep Renegade,2021
9221,"Av. Sumaré, 188 - Zona Norte, São Paulo - SP",Zona Norte,-23.514801377741858,-46.65423009038663,Motor,Trimestral,394.7,Jeep Renegade,2018
9222,"Av. Brigadeiro Faria Lima, 624 - Zona Norte, São Paulo - SP",Zona Norte,-23.526852163723017,-46.64036341930339,Motor,Anual,383.04,Fiat Argo,2017
9223,"Rua Teodoro Sampaio, 737 - Zona Norte, São Paulo - SP",Zona Norte,-23.500209637262852,-46.61558333022235,Motor,Semestral,356.67,Volkswagen Golf,2024
9224,"Av. Ibirapuera, 1849 - Zona Norte, São Paulo - SP",Zona Norte,-23.51111587151809,-46.64325206477554,Troca de Óleo,Mensal,513.45,Ford Focus,2020
9225,"Rua Augusta, 1554 - Zona Norte, São Paulo - SP",Zona Norte,-23.507390785499243,-46.62566210170465,Balanceamento,Semestral,375.19,Chevrolet Onix,2020
9226,"Rua Oscar Freire, 1103 - Zona Norte, São Paulo - SP",Zona Norte,-23.491785195917725,-46.66254723387792,Balanceamento,Semestral,454.77,Jeep Renegade,2020
9227,"Rua da Consolação, 1051 - Zona Norte, São Paulo - SP",Zona Norte,-23.525547735954145,-46.660647596016794,Ar Condicionado,Trimestral,515.76,Volkswagen Golf,2014
9228,"Av. Sumaré, 1793 - Zona Norte, São Paulo - SP",Zona Norte,-23.522133070180715,-46.642982791377044,Alinhamento,Trimestral,531.31,Hyundai HB20,2015
9229,"Av. Rebouças, 620 - Zona Norte, São Paulo - SP",Zona Norte,-23.49551715393132,-46.67302967540372,Alinhamento,Anual,332.27,Fiat Argo,2025
9230,"Av. Brigadeiro Faria Lima, 230 - Zona Norte, São Paulo - SP",Zona Norte,-23.502604254063023,-46.61402013431028,Troca de Óleo,Anual,401.11,Ford Focus,2022
9231,"Av. Sumaré, 1501 - Zona Norte, São Paulo - SP",Zona Norte,-23.47546481758687,-46.66852908684963,Freios,Trimestral,426.64,Jeep Renegade,2019
9232,"Av. Sumaré, 1393 - Zona Norte, São Paulo - SP",Zona Norte,-23.526113653160223,-46.65770552886665,Elétrica,Anual,554.78,Fiat Argo,2012
9233,"Rua Pamplona, 544 - Zona Norte, São Paulo - SP",Zona Norte,-23.502317609573193,-46.66221784888457,Ar Condicionado,Semestral,305.1,Volkswagen Golf,2021
9234,"Rua Pamplona, 133 - Zona Norte, São Paulo - SP",Zona Norte,-23.517601020413256,-46.64219096528947,Freios,Mensal,368.03,Honda Civic,2010
9235,"Av. Brigadeiro Faria Lima, 1590 - Zona Norte, São Paulo - SP",Zona Norte,-23.509467761922036,-46.64056669515424,Funilaria,Anual,549.09,Toyota Corolla,2017
9236,"Av. Santo Amaro, 1842 - Zona Norte, São Paulo - SP",Zona Norte,-23.521596974867833,-46.661154861635275,Elétrica,Mensal,378.86,Volkswagen Golf,2023
9237,"Rua Teodoro Sampaio, 1001 - Zona Norte, São Paulo - SP",Zona Norte,-23.473046046723734,-46.67178338672725,Motor,Trimestral,449.68,Fiat Argo,2012
9238,"Av. Santo Amaro, 794 - Zona Norte, São Paulo - SP",Zona Norte,-23.478565608301768,-46.61743534554005,Ar Condicionado,Semestral,357.86,Nissan Kicks,2025
9239,"Rua Pamplona, 916 - Zona Norte, São Paulo - SP",Zona Norte,-23.49581015029725,-46.64086793651476,Funilaria,Anual,452.38,Volvo XC40,2014
9240,"Av. Brigadeiro Faria Lima, 1461 - Zona Norte, São Paulo - SP",Zona Norte,-23.538021367408597,-46.663409407187316,Funilaria,Semestral,471.07,Fiat Argo,2023
9241,"Rua Oscar Freire, 1136 - Zona Norte, São Paulo - SP",Zona Norte,-23.501315044125263,-46.62633963518718,Ar Condicionado,Trimestral,465.66,Land Rover Evoque,2019
9242,"Av. Paulista, 730 - Zona Norte, São Paulo - SP",Zona Norte,-23.49836353530712,-46.658925435682846,Balanceamento,Anual,494.26,Audi A3,2011
9243,"Av. Ibirapuera, 1685 - Zona Norte, São Paulo - SP",Zona Norte,-23.497502779462323,-46.68124531035253,Suspensão,Anual,340.36,Volkswagen Golf,2016
9244,"Rua Teodoro Sampaio, 1691 - Zona Norte, São Paulo - SP",Zona Norte,-23.4698084087994,-46.682379114601154,Funilaria,Semestral,359.93,Nissan Kicks,2025
9245,"Av. Sumaré, 952 - Zona Norte, São Paulo - SP",Zona Norte,-23.497509182112385,-46.62211906788075,Troca de Óleo,Semestral,450.87,Chevrolet Onix,2017
9246,"Av. Sumaré, 963 - Zona Norte, São Paulo - SP",Zona Norte,-23.507808008112622,-46.62792424478041,Freios,Mensal,540.72,Honda Civic,2012
9247,"Av. Rebouças, 1977 - Zona Norte, São Paulo - SP",Zona Norte,-23.46482775021058,-46.64699654792916,Ar Condicionado,Mensal,581.48,Hyundai HB20,2010
9248,"Av. Sumaré, 1873 - Zona Norte, São Paulo - SP",Zona Norte,-23.485392983959898,-46.64644989835867,Funilaria,Semestral,404.76,Ford Focus,2024
9249,"Rua da Consolação, 718 - Zona Norte, São Paulo - SP",Zona Norte,-23.51057067997009,-46.66360953098281,Funilaria,Anual,350.37,Ford Focus,2019
9250,"Rua da Consolação, 350 - Zona Norte, São Paulo - SP",Zona Norte,-23.47196811662526,-46.64435801005193,Funilaria,Mensal,417.58,Land Rover Evoque,2016
9251,"Rua Oscar Freire, 874 - Zona Norte, São Paulo - SP",Zona Norte,-23.514268343056823,-46.65119935926641,Funilaria,Trimestral,380.96,Jeep Renegade,2021
9252,"Av. Rebouças, 1534 - Zona Norte, São Paulo - SP",Zona Norte,-23.471217256832578,-46.66128513628079,Pintura,Semestral,595.73,Audi A3,2014
9253,"Av. Rebouças, 1707 - Zona Norte, São Paulo - SP",Zona Norte,-23.491364683193105,-46.6776317841813,Funilaria,Trimestral,577.33,Fiat Argo,2010
9254,"Rua Augusta, 1335 - Zona Norte, São Paulo - SP",Zona Norte,-23.517711363211433,-46.64601180357465,Freios,Semestral,321.34,Jeep Renegade,2024
9255,"Av. Sumaré, 1312 - Zona Norte, São Paulo - SP",Zona Norte,-23.516602654224513,-46.67000512119826,Suspensão,Mensal,434.01,Honda Civic,2010
9256,"Av. Paulista, 802 - Zona Norte, São Paulo - SP",Zona Norte,-23.48732882148459,-46.644153083379436,Motor,Anual,540.56,Chevrolet Onix,2024
9257,"Av. Sumaré, 586 - Zona Norte, São Paulo - SP",Zona Norte,-23.50241362043621,-46.66745053820881,Alinhamento,Mensal,365.47,Nissan Kicks,2017
9258,"Rua Augusta, 1590 - Zona Norte, São Paulo - SP",Zona Norte,-23.50155263175494,-46.6587900842009,Balanceamento,Semestral,558.3,Toyota Corolla,2024
9259,"Rua Oscar Freire, 168 - Zona Norte, São Paulo - SP",Zona Norte,-23.47196013379522,-46.70093164686258,Suspensão,Semestral,474.83,BMW 320i,2017
9260,"Av. Brigadeiro Faria Lima, 751 - Zona Norte, São Paulo - SP",Zona Norte,-23.492435367517274,-46.64277986579334,Pintura,Trimestral,543.08,Fiat Argo,2013
9261,"Rua Pamplona, 887 - Zona Norte, São Paulo - SP",Zona Norte,-23.497681397688133,-46.65645488679306,Ar Condicionado,Anual,591.17,Hyundai HB20,2011
9262,"Av. Sumaré, 933 - Zona Norte, São Paulo - SP",Zona Norte,-23.514419868417836,-46.64944403031144,Funilaria,Anual,547.15,Honda Civic,2019
9263,"Rua Pamplona, 717 - Zona Norte, São Paulo - SP",Zona Norte,-23.486072151021666,-46.68115233256981,Suspensão,Mensal,400.76,Jeep Renegade,2021
9264,"Av. Rebouças, 394 - Zona Norte, São Paulo - SP",Zona Norte,-23.528471735489106,-46.578228106178955,Freios,Anual,448.58,Honda Civic,2016
9265,"Rua Vergueiro, 1153 - Zona Norte, São Paulo - SP",Zona Norte,-23.4707154412584,-46.656541369917285,Suspensão,Mensal,366.15,Hyundai HB20,2023
9266,"Rua Teodoro Sampaio, 1914 - Zona Norte, São Paulo - SP",Zona Norte,-23.497048171703863,-46.65156298022529,Freios,Mensal,379.1,Chevrolet Onix,2023
9267,"Av. Sumaré, 445 - Zona Norte, São Paulo - SP",Zona Norte,-23.52029493779322,-46.64242859940739,Elétrica,Semestral,448.54,Honda Civic,2011
9268,"Rua Augusta, 1100 - Zona Norte, São Paulo - SP",Zona Norte,-23.500510713294627,-46.6203755147452,Motor,Anual,372.19,Jeep Renegade,2013
9269,"Rua da Consolação, 1781 - Zona Norte, São Paulo - SP",Zona Norte,-23.47961670463241,-46.67246799395245,Troca de Óleo,Semestral,328.28,Audi A3,2021
9270,"Rua Augusta, 413 - Zona Norte, São Paulo - SP",Zona Norte,-23.535010428201243,-46.6453306558843,Freios,Anual,330.14,Honda Civic,2021
9271,"Rua Teodoro Sampaio, 1517 - Zona Norte, São Paulo - SP",Zona Norte,-23.4890694001098,-46.651926035145515,Suspensão,Trimestral,374.61,Honda Civic,2010
9272,"Rua Pamplona, 775 - Zona Norte, São Paulo - SP",Zona Norte,-23.50914048761683,-46.651975921822476,Elétrica,Semestral,441.95,Ford Focus,2019
9273,"Rua Pamplona, 1769 - Zona Norte, São Paulo - SP",Zona Norte,-23.47596654811427,-46.631664519187,Elétrica,Trimestral,303.83,Renault Kwid,2014
9274,"Rua da Consolação, 1485 - Zona Norte, São Paulo - SP",Zona Norte,-23.482151912899578,-46.685499988848356,Motor,Semestral,409.43,Nissan Kicks,2024
9275,"Rua da Consolação, 1375 - Zona Norte, São Paulo - SP",Zona Norte,-23.49161471888208,-46.64682758972134,Freios,Semestral,524.41,Volkswagen Golf,2013
9276,"Av. Sumaré, 1565 - Zona Norte, São Paulo - SP",Zona Norte,-23.474282187005215,-46.672126014706016,Ar Condicionado,Anual,445.15,Ford Focus,2012
9277,"Rua Teodoro Sampaio, 1266 - Zona Norte, São Paulo - SP",Zona Norte,-23.517011119481158,-46.6618592123606,Motor,Trimestral,545.25,Nissan Kicks,2024
9278,"Av. Paulista, 309 - Zona Norte, São Paulo - SP",Zona Norte,-23.498307885413972,-46.6318119862923,Troca de Óleo,Semestral,318.28,Chevrolet Onix,2011
9279,"Av. Santo Amaro, 1374 - Zona Norte, São Paulo - SP",Zona Norte,-23.489368192269527,-46.68221722297143,Alinhamento,Mensal,337.98,BMW 320i,2021
9280,"Av. Rebouças, 1924 - Zona Norte, São Paulo - SP",Zona Norte,-23.470296469021438,-46.64794080846314,Funilaria,Mensal,531.97,Nissan Kicks,2011
9281,"Av. Rebouças, 1662 - Zona Norte, São Paulo - SP",Zona Norte,-23.479367395693643,-46.628404224728314,Freios,Semestral,341.41,Jeep Renegade,2016
